hasIdBycicleParking,description,District,idDistrict,same_as_wikidata_District,PostalAddress,same_as_wikidata_PostalAddress,Neighborhood,same_as_wikidata_Neighborhood,idNeighborhood,state,installDate
529117,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE SOMONTIN, 26",,Apóstol Santiago,https://wikidata.org/entity/Q11906303,165,1,
529118,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE ABIZANDA, 68",,Pinar del Rey,https://wikidata.org/entity/Q10349788,164,1,
529119,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE MAR DE ARAL, 1",,Pinar del Rey,https://wikidata.org/entity/Q10349788,164,1,
529120,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE MAR MENOR, 25",,Pinar del Rey,https://wikidata.org/entity/Q10349788,164,1,
529121,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE MAR AMARILLO, 12",,Pinar del Rey,https://wikidata.org/entity/Q10349788,164,1,
529122,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE AREQUIPA, 1",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529123,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE JAVIER DEL QUINTO, 12",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529124,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE TORQUEMADA, 5",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529125,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE AYACUCHO, 30",,Pinar del Rey,https://wikidata.org/entity/Q10349788,164,1,
529126,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE LAS PEDROÑERAS, 39",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529127,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE AGUSTIN DE ITURBIDE, 1",,Pinar del Rey,https://wikidata.org/entity/Q10349788,164,1,
529128,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE RICARDO SAN JUAN, 2",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529129,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"Carretera de Canillas, Madrid",https://wikidata.org/entity/Q28973490,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529130,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE JAZMIN, 15",,Costillares,https://wikidata.org/entity/Q331385,159,1,
529131,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE SOMONTIN, 59",,Apóstol Santiago,https://wikidata.org/entity/Q11906303,165,1,
529132,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE ROSA DE CASTRO, 17",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529133,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE PEONIAS, 2",,Palomas,https://wikidata.org/entity/Q390460,161,1,
529134,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"AVENIDA PARTENON, 5",,Corralejos,https://wikidata.org/entity/Q10260772,215,1,
529135,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,Seventh Avenue,https://wikidata.org/entity/Q109926,Rejas,https://wikidata.org/entity/Q10359029,206,1,
529136,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,Sixth Avenue,https://wikidata.org/entity/Q109873,Rejas,https://wikidata.org/entity/Q10359029,206,1,
529137,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE PIRRA, 14",,Rejas,https://wikidata.org/entity/Q10359029,206,1,
529138,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE ARCAUTE, 4",,Rejas,https://wikidata.org/entity/Q10359029,206,1,
529139,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE NAVARIDAS, 7",,Rejas,https://wikidata.org/entity/Q10359029,206,1,
529140,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"CALLE BALANDRO, 1",,Alameda de Osuna,https://wikidata.org/entity/Q760737,211,1,
529141,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"CALLE MEDINA DE POMAR, 12",,Aeropuerto,https://wikidata.org/entity/Q9586697,212,1,
529143,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"CALLE BERGANTIN, 11",,Alameda de Osuna,https://wikidata.org/entity/Q760737,211,1,
529145,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"CALLE SAN SEVERO, 18",,Alameda de Osuna,https://wikidata.org/entity/Q760737,211,1,
529146,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"AVENIDA LOGROÑO, 70",,Alameda de Osuna,https://wikidata.org/entity/Q760737,211,1,
529147,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"CALLE TIMON, 20",,Timón,https://wikidata.org/entity/Q10382570,214,1,
529148,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"AVENIDA LOGROÑO, 365",,Timón,https://wikidata.org/entity/Q10382570,214,1,
529150,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"CALLE BAHIA DE MALAGA, 5",,Corralejos,https://wikidata.org/entity/Q10260772,215,1,
529151,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"GLORIETA MAR CARIBE, 5",,Palomas,https://wikidata.org/entity/Q390460,161,1,
529152,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE GENERAL ARANAZ, 66",,EL SALVADOR,,208,1,
529154,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,calle de Arturo Soria,https://wikidata.org/entity/Q8255504,San Pascual,https://wikidata.org/entity/Q165612,155,1,
529155,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE JUAN PEREZ ZUÑIGA, 36",,Concepción,https://wikidata.org/entity/Q11915156,154,1,
529156,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,calle de Arturo Soria,https://wikidata.org/entity/Q8255504,San Juan Bautista,https://wikidata.org/entity/Q165609,156,1,
529157,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE TORRECILLA DEL PUERTO, 1",,San Juan Bautista,https://wikidata.org/entity/Q165609,156,1,
529158,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE DIEGO AYLLON, 8",,San Juan Bautista,https://wikidata.org/entity/Q165609,156,1,
529160,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE RAMIREZ DE ARELLANO, 30",,San Juan Bautista,https://wikidata.org/entity/Q165609,156,1,
529161,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE SORZANO, 1",,San Juan Bautista,https://wikidata.org/entity/Q165609,156,1,
529162,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,calle de López de Hoyos,https://wikidata.org/entity/Q27043844,Colina,https://wikidata.org/entity/Q18475981,157,1,
529163,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE CARRIL DEL CONDE, 57",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
3913506,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE LUIS MOYA BLANCO, 75",,Valdefuentes,https://wikidata.org/entity/Q10388714,166,1,2018-01-02T00:00:00Z
529164,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE ANDORRA, 30",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
529165,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE LOPEZ DE ARANDA, 29",,EL SALVADOR,,208,1,
529166,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE MARIA LOMBILLO, 3",,EL SALVADOR,,208,1,
529167,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE LOPEZ DE ARANDA, 5",,Concepción,https://wikidata.org/entity/Q11915156,154,1,
529168,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE ZIGIA, 1",,Quintana,https://wikidata.org/entity/Q71810,153,1,
529169,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Calle de José del Hierro, Madrid",https://wikidata.org/entity/Q29910699,Concepción,https://wikidata.org/entity/Q11915156,154,1,
529171,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Calle de José del Hierro, Madrid",https://wikidata.org/entity/Q29910699,Concepción,https://wikidata.org/entity/Q11915156,154,1,
529172,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE DEMETRIO LOPEZ, 6",,San Pascual,https://wikidata.org/entity/Q165612,155,1,
529173,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida del Marqués de Corbera, Madrid",https://wikidata.org/entity/Q29168364,Ventas,https://wikidata.org/entity/Q71762,151,1,
529174,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE NUESTRA SEÑORA DEL VILLAR, 6",,Ventas,https://wikidata.org/entity/Q71762,151,1,
529175,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE SANTA FELICIDAD, 39",,Ventas,https://wikidata.org/entity/Q71762,151,1,
529176,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE SANTA FELICIDAD, 9",,Ventas,https://wikidata.org/entity/Q71762,151,1,
529177,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida del Marqués de Corbera, Madrid",https://wikidata.org/entity/Q29168364,Ventas,https://wikidata.org/entity/Q71762,151,1,
529178,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida de Daroca, Madrid",https://wikidata.org/entity/Q62107216,Ventas,https://wikidata.org/entity/Q71762,151,1,
529180,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE AQUITANIA, 7",,Arcos,https://wikidata.org/entity/Q9627876,204,1,
3913509,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE LUIS MOYA BLANCO, 78",,Valdefuentes,https://wikidata.org/entity/Q10388714,166,1,2018-01-02T00:00:00Z
529181,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de Guadalajara, Madrid",https://wikidata.org/entity/Q52063521,Arcos,https://wikidata.org/entity/Q9627876,204,1,
529182,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE ARCOS DE JALON, 22",,Arcos,https://wikidata.org/entity/Q9627876,204,1,
529183,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE ARCOS DE JALON, 11",,Arcos,https://wikidata.org/entity/Q9627876,204,1,
529185,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,Pueblo Nuevo,https://wikidata.org/entity/Q71753,152,1,
529186,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,Amposta,https://wikidata.org/entity/Q11905392,203,1,
529187,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,Pueblo Nuevo,https://wikidata.org/entity/Q71753,152,1,
529188,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Calle de Francisco Largo Caballero, Madrid",https://wikidata.org/entity/Q62107131,Pueblo Nuevo,https://wikidata.org/entity/Q71753,152,1,
529189,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,Pueblo Nuevo,https://wikidata.org/entity/Q71753,152,1,
3913511,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"AVENIDA FRANCISCO JAVIER SAENZ DE OIZA, 162",,Valdefuentes,https://wikidata.org/entity/Q10388714,166,1,2018-01-02T00:00:00Z
529190,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,Pueblo Nuevo,https://wikidata.org/entity/Q71753,152,1,
529191,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE ALBARRACIN, 35",,Simancas,https://wikidata.org/entity/Q10371626,201,1,
529192,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE JULIAN CAMARILLO, 6",,Simancas,https://wikidata.org/entity/Q10371626,201,1,
529193,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,Simancas,https://wikidata.org/entity/Q10371626,201,1,
529195,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida del Veinticinco de Septiembre, Madrid",https://wikidata.org/entity/Q28973557,EL SALVADOR,,208,1,
529196,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE SAN ROMUALDO, 17",,Simancas,https://wikidata.org/entity/Q10371626,201,1,
529197,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,Alcalá Street,https://wikidata.org/entity/Q2424746,Canillejas,https://wikidata.org/entity/Q663013,207,1,
529198,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE SAN MARIANO, 10",,Canillejas,https://wikidata.org/entity/Q663013,207,1,
529199,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE MUSAS, 9",,Canillejas,https://wikidata.org/entity/Q663013,207,1,
529200,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE MUSAS, 11",,Canillejas,https://wikidata.org/entity/Q663013,207,1,
529201,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de Arcentales, Madrid",https://wikidata.org/entity/Q56155322,Rosas,https://wikidata.org/entity/Q18880469,205,1,
529202,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE MIGUEL YUSTE, 64",,Simancas,https://wikidata.org/entity/Q10371626,201,1,
529203,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE ARCOS DE JALON, 120",,Arcos,https://wikidata.org/entity/Q9627876,204,1,
529204,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE CONSERVEROS, 11",,Arcos,https://wikidata.org/entity/Q9627876,204,1,
529206,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE ARCOS DE JALON, 59",,Hellín,https://wikidata.org/entity/Q10294546,202,1,
529207,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"AVENIDA CANILLEJAS A VICALVARO, 135",,Rosas,https://wikidata.org/entity/Q18880469,205,1,
529209,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE BUDAPEST, 11",,Rosas,https://wikidata.org/entity/Q18880469,205,1,
529210,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de Niza, Madrid",https://wikidata.org/entity/Q28972102,Rosas,https://wikidata.org/entity/Q18880469,205,1,
529211,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de Niza, Madrid",https://wikidata.org/entity/Q28972102,Rosas,https://wikidata.org/entity/Q18880469,205,1,
529213,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE FRANCISCO RIOJA, 14",,Pueblo Nuevo,https://wikidata.org/entity/Q71753,152,1,
529214,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE CANAL DE PANAMA, 8",,San Pascual,https://wikidata.org/entity/Q165612,155,1,
529215,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Calle de José del Hierro, Madrid",https://wikidata.org/entity/Q29910699,Concepción,https://wikidata.org/entity/Q11915156,154,1,
529216,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE MIJANCAS, 3",,Rejas,https://wikidata.org/entity/Q10359029,206,1,
529235,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Calle de José del Hierro, Madrid",https://wikidata.org/entity/Q29910699,Concepción,https://wikidata.org/entity/Q11915156,154,1,
529251,SITUADO_APARCABICICLETAS,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE AÑIL, 3",,Palomas,https://wikidata.org/entity/Q390460,161,1,
529252,Situado aparcabicicletas,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE MEQUINENZA, 16",,Rosas,https://wikidata.org/entity/Q18880469,205,1,2013-01-03T00:00:00Z
457609,SITUADO APARCABICICLETAS - Av. MONCLOA Nº17,Chamberí,7,https://wikidata.org/entity/Q1763370,"AVENIDA MONCLOA, 17",,Vallehermoso,https://wikidata.org/entity/Q6122685,76,1,
528841,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CARRETERA ESTACION DE HORTALEZA, 11",,Apóstol Santiago,https://wikidata.org/entity/Q11906303,165,1,
529115,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"Avenida de San Luis, Madrid",https://wikidata.org/entity/Q54370814,Costillares,https://wikidata.org/entity/Q331385,159,1,
529144,SITUADO_APARCABICICLETAS,Barajas,21,https://wikidata.org/entity/Q807230,"CALLE GALEON, 27",,Alameda de Osuna,https://wikidata.org/entity/Q760737,211,1,
529153,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE MARQUES DE PORTUGALETE, 13",,San Pascual,https://wikidata.org/entity/Q165612,155,1,
529159,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE TREVIANA, 1",,San Juan Bautista,https://wikidata.org/entity/Q165609,156,1,
529170,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE VIRGEN DEL SAGRARIO, 22",,Quintana,https://wikidata.org/entity/Q71810,153,1,
529179,SITUADO_APARCABICICLETAS,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"CALLE SANTA GENOVEVA, 9",,Ventas,https://wikidata.org/entity/Q71762,151,1,
529184,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,Arcos,https://wikidata.org/entity/Q9627876,204,1,
529194,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,Alcalá Street,https://wikidata.org/entity/Q2424746,EL SALVADOR,,208,1,
529205,SITUADO_APARCABICICLETAS,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE ALCONERA, 2",,Amposta,https://wikidata.org/entity/Q11905392,203,1,
3568804,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE FINA DE CALDERON, 28",,Valdefuentes,https://wikidata.org/entity/Q10388714,166,1,
3568805,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"AVENIDA SECUNDINO ZUAZO, 80",,Valdefuentes,https://wikidata.org/entity/Q10388714,166,1,
3568904,Situado aparcabicicletas,San Blas,20,https://wikidata.org/entity/Q2001937,"Avenida de Niza, Madrid",https://wikidata.org/entity/Q28972102,Rosas,https://wikidata.org/entity/Q18880469,205,1,
3568905,Situado aparcabicicletas,San Blas,20,https://wikidata.org/entity/Q2001937,Calle de Estocolmo,https://wikidata.org/entity/Q28972118,Rosas,https://wikidata.org/entity/Q18880469,205,1,
3568906,Situado aparcabicicletas,Ciudad Lineal,15,https://wikidata.org/entity/Q1763694,"AVENIDA BADAJOZ, 76",,San Pascual,https://wikidata.org/entity/Q165612,155,1,
3568908,SITUADO APARCABICICLETAS - C/ BARCELO Nº2,Centro,1,https://wikidata.org/entity/Q1763376,calle de Barceló,https://wikidata.org/entity/Q27051120,Justicia,https://wikidata.org/entity/Q1992319,14,1,
3568910,Situado aparcabicicletas,San Blas,20,https://wikidata.org/entity/Q2001937,"CALLE RIOBAMBA, 11",,EL SALVADOR,,208,1,
3568911,Situado aparcabicicletas,Barajas,21,https://wikidata.org/entity/Q807230,"PASEO ALAMEDA DE OSUNA, 46",,Alameda de Osuna,https://wikidata.org/entity/Q760737,211,1,
3568912,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"CALLE NEVADO DEL CUMBAL, 2",,Pinar del Rey,https://wikidata.org/entity/Q10349788,164,1,
3568913,Situado aparcabicicletas,Hortaleza,16,https://wikidata.org/entity/Q1928529,"GLORIETA MAR DE CRISTAL, 1",,Canillas,https://wikidata.org/entity/Q9694341,163,1,
528289,SITUADOS APARCABICLETAS-CENTRO DEPORTIVO MUNICIPAL ORCASUR,Usera,12,https://wikidata.org/entity/Q953368,"CALLE MOREJA, 28",,Orcasur,https://wikidata.org/entity/Q10341270,122,1,
528291,SITUADOS_APARCABICICLETAS-AVENIDA DE ORCASUR 7,Usera,12,https://wikidata.org/entity/Q953368,"AVENIDA ORCASUR, 7",,Orcasur,https://wikidata.org/entity/Q10341270,122,1,
528334,SITUADOS_APARCABICICLETAS - BIBLIOTECA JOSÉ HIERRO,Usera,12,https://wikidata.org/entity/Q953368,"AVENIDA RAFAELA YBARRA, 43",,Pradolongo,https://wikidata.org/entity/Q10352360,127,1,
528337,SITUADOS_APARCABICICLETAS - CENTRO CULTURAL ORCASUR,Usera,12,https://wikidata.org/entity/Q953368,"PLAZA PUEBLO, 2",,Orcasur,https://wikidata.org/entity/Q10341270,122,1,
528338,SITUADOS_APARCABICICLETAS - CALLE DE CERECINOS 8,Usera,12,https://wikidata.org/entity/Q953368,"CALLE CERECINOS, 8",,El Zofío,https://wikidata.org/entity/Q71751,126,1,
528339,SITUADOS_APARCABICICLETAS - CERCANÍAS ORCASITAS,Usera,12,https://wikidata.org/entity/Q953368,"CALLE CAMPOTEJAR, 24",,Orcasitas,https://wikidata.org/entity/Q3773941,121,1,
528340,SITUADOS_APARCABICICLETAS - PLAZA DE LA ASOCIACION 1,Usera,12,https://wikidata.org/entity/Q953368,"PLAZA ASOCIACION, 1",,Orcasitas,https://wikidata.org/entity/Q3773941,121,1,
528341,SITUADOS_APARCABICICLETAS - CALLE DE TOLOSA 24,Usera,12,https://wikidata.org/entity/Q953368,calle de las Navas de Tolosa,https://wikidata.org/entity/Q24546100,Orcasitas,https://wikidata.org/entity/Q3773941,121,1,
528342,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO MUNICIPAL DE ORCASITAS,Usera,12,https://wikidata.org/entity/Q953368,"AVENIDA RAFAELA YBARRA, 52",,El Zofío,https://wikidata.org/entity/Q71751,126,1,
528343,SITUADOS_APARCABICICLETAS - CAMPO DE FÚTBOL ZOFIO,Usera,12,https://wikidata.org/entity/Q953368,"CALLE RICARDO BELTRAN Y ROZPIDE, 14",,El Zofío,https://wikidata.org/entity/Q71751,126,1,
528344,SITUADOS_APARCABICICLETAS - METRO HOSPITAL 12 DE OCTUBRE,Usera,12,https://wikidata.org/entity/Q953368,"GLORIETA MALAGA, 11",,Orcasur,https://wikidata.org/entity/Q10341270,122,1,
528347,SITUADOS_APARCABICICLETAS - INSTALACIÓN DEPORTIVA MUNICIPAL LA CHIMENEA,Usera,12,https://wikidata.org/entity/Q953368,"CALLE HERMENEGILDO BIELSA, 2A",,Moscardó,https://wikidata.org/entity/Q11937679,125,1,
528354,SITUADOS_APARCABICICLETAS - CALLE DEL DODGE 2B,Usera,12,https://wikidata.org/entity/Q953368,"CALLE DODGE, 2B",,Orcasitas,https://wikidata.org/entity/Q3773941,121,1,
528374,SITUADOS_APARCABICICLETAS - JUNTA MUNICIPAL DEL DISTRITO DE USERA,Usera,12,https://wikidata.org/entity/Q953368,"CALLE DOLORES BARRANCO, 73",,Pradolongo,https://wikidata.org/entity/Q10352360,127,1,
528375,SITUADOS_APARCABICICLETAS - AVENIDA DE ORCASUR 60,Usera,12,https://wikidata.org/entity/Q953368,"AVENIDA ORCASUR, 60",,Orcasur,https://wikidata.org/entity/Q10341270,122,1,
528536,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO MESETA DE ORCASITAS,Usera,12,https://wikidata.org/entity/Q953368,avenida de los Poblados,https://wikidata.org/entity/Q26795575,Orcasitas,https://wikidata.org/entity/Q3773941,121,1,
528537,SITUADOS_APARCABICICLETAS - METRO ALMENDRALES,Usera,12,https://wikidata.org/entity/Q953368,"AVENIDA CORDOBA, 21",,Almendrales,https://wikidata.org/entity/Q9604761,124,1,
528538,SITUADOS_APARCABICICLETAS - C.D.C. MOSCARDO,Usera,12,https://wikidata.org/entity/Q953368,"CALLE ANDRES ARTEAGA, 3",,Moscardó,https://wikidata.org/entity/Q11937679,125,1,
528539,SITUADOS_APARCABICICLETAS - CALLE DE SAN MAXIMO 4,Usera,12,https://wikidata.org/entity/Q953368,"CALLE SAN MAXIMO, 4",,San Fermín (Madrid),https://wikidata.org/entity/Q71758,123,1,
528540,SITUADOS_APARCABICICLETAS - CAMINO DE PERALES 90,Usera,12,https://wikidata.org/entity/Q953368,"CAMINO PERALES, 90",,San Fermín (Madrid),https://wikidata.org/entity/Q71758,123,1,
528541,SITUADOS_APARCABICICLETAS - CALLE DE VILLABONA 4,Usera,12,https://wikidata.org/entity/Q953368,"CALLE VILLABONA, 4",,Orcasitas,https://wikidata.org/entity/Q3773941,121,1,
